distance_x,vitesse_jeu,time_to_impact,largeur_obstacle,pos_y_obstacle,type_obstacle,type_obstacle_label,is_jumping,action_label
26.869,9.503,2.8273,46,192,BIRD_MID,2,0,2
26.869,9.503,2.8273,46,192,BIRD_MID,2,0,2
26.869,9.503,2.8273,46,192,BIRD_MID,2,0,2
17.365,9.504,1.8271,46,192,BIRD_MID,2,0,2
17.365,9.504,1.8271,46,192,BIRD_MID,2,0,2
17.365,9.504,1.8271,46,192,BIRD_MID,2,0,2
7.86,9.505,0.8269,46,192,BIRD_MID,2,0,2
7.86,9.505,0.8269,46,192,BIRD_MID,2,0,2
7.86,9.505,0.8269,46,192,BIRD_MID,2,0,2
0.0,9.506,0.0,46,192,BIRD_MID,2,0,2
0.0,9.506,0.0,46,192,BIRD_MID,2,0,2
0.0,9.506,0.0,46,192,BIRD_MID,2,0,2
0.0,9.507,0.0,46,192,BIRD_MID,2,0,2
0.0,9.507,0.0,46,192,BIRD_MID,2,0,2
0.0,9.507,0.0,46,192,BIRD_MID,2,0,2
0.0,9.508,0.0,46,192,BIRD_MID,2,0,2
0.0,9.508,0.0,46,192,BIRD_MID,2,0,2
0.0,9.508,0.0,46,192,BIRD_MID,2,0,2
0.0,9.508,0.0,46,192,BIRD_MID,2,0,2
0.0,9.508,0.0,46,192,BIRD_MID,2,0,2
0.0,9.508,0.0,46,192,BIRD_MID,2,0,2
0.0,9.509,0.0,46,192,BIRD_MID,2,0,2
0.0,9.509,0.0,46,192,BIRD_MID,2,0,2
0.0,9.509,0.0,46,192,BIRD_MID,2,0,2
417.128,9.51,43.862,46,158,BIRD_HIGH,3,0,2
417.128,9.51,43.862,46,158,BIRD_HIGH,3,0,2
417.128,9.51,43.862,46,158,BIRD_HIGH,3,0,2
407.617,9.511,42.8582,46,158,BIRD_HIGH,3,0,2
407.617,9.511,42.8582,46,158,BIRD_HIGH,3,0,2
407.617,9.511,42.8582,46,158,BIRD_HIGH,3,0,2
988.901,8.05,122.8448,46,226,BIRD_LOW,1,0,0
940.583,8.055,116.7701,46,226,BIRD_LOW,1,0,0
892.236,8.06,110.6993,46,226,BIRD_LOW,1,0,0
843.858,8.065,104.6321,46,226,BIRD_LOW,1,0,0
795.451,8.07,98.5689,46,226,BIRD_LOW,1,0,0
747.013,8.075,92.5093,46,226,BIRD_LOW,1,0,0
698.546,8.08,86.4537,46,226,BIRD_LOW,1,0,0
650.048,8.085,80.4017,46,226,BIRD_LOW,1,0,0
601.521,8.09,74.3536,46,226,BIRD_LOW,1,0,0
552.963,8.095,68.3092,46,226,BIRD_LOW,1,0,0
504.376,8.1,62.2686,46,226,BIRD_LOW,1,0,0
455.758,8.105,56.2317,46,226,BIRD_LOW,1,0,0
407.111,8.11,50.1986,46,226,BIRD_LOW,1,0,0
358.433,8.115,44.1692,46,226,BIRD_LOW,1,0,0
309.726,8.12,38.1436,46,226,BIRD_LOW,1,0,0
260.988,8.125,32.1216,46,226,BIRD_LOW,1,0,0
212.221,8.13,26.1034,46,226,BIRD_LOW,1,0,0
204.09,8.131,25.1007,46,226,BIRD_LOW,1,1,1
204.09,8.131,25.1007,46,226,BIRD_LOW,1,1,1
204.09,8.131,25.1007,46,226,BIRD_LOW,1,1,1
195.958,8.132,24.0981,46,226,BIRD_LOW,1,1,0
179.693,8.133,22.0934,46,226,BIRD_LOW,1,1,0
163.423,8.135,20.0889,46,226,BIRD_LOW,1,1,0
147.151,8.137,18.0849,46,226,BIRD_LOW,1,1,0
130.875,8.138,16.0813,46,226,BIRD_LOW,1,1,0
114.596,8.14,14.0781,46,226,BIRD_LOW,1,1,0
98.313,8.142,12.0753,46,226,BIRD_LOW,1,1,0
82.028,8.143,10.073,46,226,BIRD_LOW,1,1,0
65.738,8.145,8.071,46,226,BIRD_LOW,1,1,0
49.446,8.147,6.0695,46,226,BIRD_LOW,1,1,0
33.15,8.148,4.0683,46,226,BIRD_LOW,1,1,0
16.851,8.15,2.0676,46,226,BIRD_LOW,1,1,0
0.548,8.152,0.0672,46,226,BIRD_LOW,1,1,0
0.0,8.153,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.155,0.0,46,226,BIRD_LOW,1,1,0
410.375,8.157,50.3116,32,218,CACTUS,0,1,0
991.683,8.055,123.114,24,202,CACTUS,0,0,0
943.335,8.06,117.0391,24,202,CACTUS,0,0,0
894.958,8.065,110.9681,24,202,CACTUS,0,0,0
846.55,8.07,104.9009,24,202,CACTUS,0,0,0
798.112,8.075,98.8374,24,202,CACTUS,0,0,0
749.645,8.08,92.7778,24,202,CACTUS,0,0,0
701.147,8.085,86.722,24,202,CACTUS,0,0,0
652.62,8.09,80.67,24,202,CACTUS,0,0,0
604.062,8.095,74.6216,24,202,CACTUS,0,0,0
555.475,8.1,68.5772,24,202,CACTUS,0,0,0
506.857,8.105,62.5363,24,202,CACTUS,0,0,0
458.21,8.11,56.4994,24,202,CACTUS,0,0,0
409.533,8.115,50.4662,24,202,CACTUS,0,0,0
360.825,8.12,44.4366,24,202,CACTUS,0,0,0
312.088,8.125,38.4108,24,202,CACTUS,0,0,0
263.32,8.13,32.3887,24,202,CACTUS,0,0,0
214.523,8.135,26.3704,24,202,CACTUS,0,0,0
165.695,8.14,20.3557,24,202,CACTUS,0,0,0
133.127,8.143,16.348,24,202,CACTUS,0,1,1
133.127,8.143,16.348,24,202,CACTUS,0,1,1
133.127,8.143,16.348,24,202,CACTUS,0,1,1
116.838,8.145,14.3448,24,202,CACTUS,0,1,0
100.545,8.147,12.3419,24,202,CACTUS,0,1,0
84.249,8.148,10.3394,24,202,CACTUS,0,1,0
67.95,8.15,8.3374,24,202,CACTUS,0,1,0
51.648,8.152,6.3359,24,202,CACTUS,0,1,0
35.342,8.153,4.3347,24,202,CACTUS,0,1,0
19.033,8.155,2.3339,24,202,CACTUS,0,1,0
2.72,8.157,0.3335,24,202,CACTUS,0,1,0
0.0,8.158,0.0,24,202,CACTUS,0,1,0
373.556,8.16,45.7789,46,192,BIRD_MID,2,1,0
357.233,8.162,43.7696,46,192,BIRD_MID,2,1,0
340.908,8.163,41.7609,46,192,BIRD_MID,2,1,0
324.578,8.165,39.7524,46,192,BIRD_MID,2,1,0
308.246,8.167,37.7444,46,192,BIRD_MID,2,1,0
291.91,8.168,35.7368,46,192,BIRD_MID,2,1,0
275.571,8.17,33.7296,46,192,BIRD_MID,2,1,0
226.533,8.175,27.7105,46,192,BIRD_MID,2,0,0
193.825,8.178,23.6998,46,192,BIRD_MID,2,0,2
193.825,8.178,23.6998,46,192,BIRD_MID,2,0,2
193.825,8.178,23.6998,46,192,BIRD_MID,2,0,2
185.646,8.179,22.6974,46,192,BIRD_MID,2,0,2
185.646,8.179,22.6974,46,192,BIRD_MID,2,0,2
185.646,8.179,22.6974,46,192,BIRD_MID,2,0,2
177.466,8.18,21.6951,46,192,BIRD_MID,2,0,2
177.466,8.18,21.6951,46,192,BIRD_MID,2,0,2
177.466,8.18,21.6951,46,192,BIRD_MID,2,0,2
169.285,8.181,20.6929,46,192,BIRD_MID,2,0,2
169.285,8.181,20.6929,46,192,BIRD_MID,2,0,2
169.285,8.181,20.6929,46,192,BIRD_MID,2,0,2
161.103,8.182,19.6907,46,192,BIRD_MID,2,0,2
161.103,8.182,19.6907,46,192,BIRD_MID,2,0,2
161.103,8.182,19.6907,46,192,BIRD_MID,2,0,2
152.921,8.182,18.6888,46,192,BIRD_MID,2,0,2
152.921,8.182,18.6888,46,192,BIRD_MID,2,0,2
152.921,8.182,18.6888,46,192,BIRD_MID,2,0,2
144.737,8.183,17.6868,46,192,BIRD_MID,2,0,2
144.737,8.183,17.6868,46,192,BIRD_MID,2,0,2
144.737,8.183,17.6868,46,192,BIRD_MID,2,0,2
136.553,8.184,16.685,46,192,BIRD_MID,2,0,2
136.553,8.184,16.685,46,192,BIRD_MID,2,0,2
136.553,8.184,16.685,46,192,BIRD_MID,2,0,2
128.368,8.185,15.6833,46,192,BIRD_MID,2,0,2
128.368,8.185,15.6833,46,192,BIRD_MID,2,0,2
128.368,8.185,15.6833,46,192,BIRD_MID,2,0,2
120.182,8.186,14.6817,46,192,BIRD_MID,2,0,2
120.182,8.186,14.6817,46,192,BIRD_MID,2,0,2
120.182,8.186,14.6817,46,192,BIRD_MID,2,0,2
111.996,8.187,13.6803,46,192,BIRD_MID,2,0,2
111.996,8.187,13.6803,46,192,BIRD_MID,2,0,2
111.996,8.187,13.6803,46,192,BIRD_MID,2,0,2
103.808,8.188,12.6788,46,192,BIRD_MID,2,0,2
103.808,8.188,12.6788,46,192,BIRD_MID,2,0,2
103.808,8.188,12.6788,46,192,BIRD_MID,2,0,2
95.62,8.188,11.6776,46,192,BIRD_MID,2,0,2
95.62,8.188,11.6776,46,192,BIRD_MID,2,0,2
95.62,8.188,11.6776,46,192,BIRD_MID,2,0,2
79.241,8.19,9.6753,46,192,BIRD_MID,2,0,0
71.05,8.191,8.6743,46,192,BIRD_MID,2,0,2
71.05,8.191,8.6743,46,192,BIRD_MID,2,0,2
71.05,8.191,8.6743,46,192,BIRD_MID,2,0,2
62.858,8.192,7.6734,46,192,BIRD_MID,2,0,2
62.858,8.192,7.6734,46,192,BIRD_MID,2,0,2
62.858,8.192,7.6734,46,192,BIRD_MID,2,0,2
54.666,8.193,6.6727,46,192,BIRD_MID,2,0,2
54.666,8.193,6.6727,46,192,BIRD_MID,2,0,2
54.666,8.193,6.6727,46,192,BIRD_MID,2,0,2
46.472,8.193,5.6719,46,192,BIRD_MID,2,0,2
46.472,8.193,5.6719,46,192,BIRD_MID,2,0,2
46.472,8.193,5.6719,46,192,BIRD_MID,2,0,2
38.278,8.194,4.6714,46,192,BIRD_MID,2,0,2
38.278,8.194,4.6714,46,192,BIRD_MID,2,0,2
38.278,8.194,4.6714,46,192,BIRD_MID,2,0,2
30.083,8.195,3.6709,46,192,BIRD_MID,2,0,2
30.083,8.195,3.6709,46,192,BIRD_MID,2,0,2
30.083,8.195,3.6709,46,192,BIRD_MID,2,0,2
21.887,8.196,2.6705,46,192,BIRD_MID,2,0,2
21.887,8.196,2.6705,46,192,BIRD_MID,2,0,2
21.887,8.196,2.6705,46,192,BIRD_MID,2,0,2
13.691,8.197,1.6703,46,192,BIRD_MID,2,0,2
13.691,8.197,1.6703,46,192,BIRD_MID,2,0,2
13.691,8.197,1.6703,46,192,BIRD_MID,2,0,2
5.493,8.197,0.6701,46,192,BIRD_MID,2,0,2
5.493,8.197,0.6701,46,192,BIRD_MID,2,0,2
5.493,8.197,0.6701,46,192,BIRD_MID,2,0,2
0.0,8.198,0.0,46,192,BIRD_MID,2,0,2
0.0,8.198,0.0,46,192,BIRD_MID,2,0,2
0.0,8.198,0.0,46,192,BIRD_MID,2,0,2
0.0,8.199,0.0,46,192,BIRD_MID,2,0,2
0.0,8.199,0.0,46,192,BIRD_MID,2,0,2
0.0,8.199,0.0,46,192,BIRD_MID,2,0,2
0.0,8.2,0.0,46,192,BIRD_MID,2,0,2
0.0,8.2,0.0,46,192,BIRD_MID,2,0,2
0.0,8.2,0.0,46,192,BIRD_MID,2,0,2
0.0,8.201,0.0,46,192,BIRD_MID,2,0,2
0.0,8.201,0.0,46,192,BIRD_MID,2,0,2
0.0,8.201,0.0,46,192,BIRD_MID,2,0,2
0.0,8.202,0.0,46,192,BIRD_MID,2,0,2
0.0,8.202,0.0,46,192,BIRD_MID,2,0,2
0.0,8.202,0.0,46,192,BIRD_MID,2,0,2
0.0,8.203,0.0,46,192,BIRD_MID,2,0,0
959.95,8.05,119.2484,46,226,BIRD_LOW,1,0,0
911.633,8.055,113.176,46,226,BIRD_LOW,1,0,0
863.285,8.06,107.1073,46,226,BIRD_LOW,1,0,0
814.908,8.065,101.0425,46,226,BIRD_LOW,1,0,0
766.5,8.07,94.9814,46,226,BIRD_LOW,1,0,0
718.063,8.075,88.9242,46,226,BIRD_LOW,1,0,0
669.595,8.08,82.8707,46,226,BIRD_LOW,1,0,0
621.097,8.085,76.8209,46,226,BIRD_LOW,1,0,0
572.57,8.09,70.775,46,226,BIRD_LOW,1,0,0
524.012,8.095,64.7328,46,226,BIRD_LOW,1,0,0
475.425,8.1,58.6944,46,226,BIRD_LOW,1,0,0
426.808,8.105,52.6598,46,226,BIRD_LOW,1,0,0
378.16,8.11,46.6289,46,226,BIRD_LOW,1,0,0
329.483,8.115,40.6017,46,226,BIRD_LOW,1,0,0
280.775,8.12,34.5782,46,226,BIRD_LOW,1,0,0
232.038,8.125,28.5585,46,226,BIRD_LOW,1,0,0
183.27,8.13,22.5424,46,226,BIRD_LOW,1,0,0
134.473,8.135,16.5302,46,226,BIRD_LOW,1,0,0
85.645,8.14,10.5215,46,226,BIRD_LOW,1,0,0
61.22,8.143,7.5186,46,226,BIRD_LOW,1,1,1
61.22,8.143,7.5186,46,226,BIRD_LOW,1,1,1
61.22,8.143,7.5186,46,226,BIRD_LOW,1,1,1
53.077,8.143,6.5178,46,226,BIRD_LOW,1,1,0
36.788,8.145,4.5166,46,226,BIRD_LOW,1,1,0
20.495,8.147,2.5158,46,226,BIRD_LOW,1,1,0
4.199,8.148,0.5153,46,226,BIRD_LOW,1,1,0
0.0,8.15,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.152,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.153,0.0,46,226,BIRD_LOW,1,1,0
458.595,8.155,56.2348,46,226,BIRD_LOW,1,1,0
442.283,8.157,54.2235,46,226,BIRD_LOW,1,1,0
425.967,8.158,52.2125,46,226,BIRD_LOW,1,1,0
409.648,8.16,50.202,46,226,BIRD_LOW,1,1,0
393.325,8.162,48.1918,46,226,BIRD_LOW,1,1,0
376.999,8.163,46.182,46,226,BIRD_LOW,1,1,0
360.67,8.165,44.1727,46,226,BIRD_LOW,1,1,0
344.338,8.167,42.1638,46,226,BIRD_LOW,1,1,0
328.002,8.168,40.1553,46,226,BIRD_LOW,1,1,0
311.663,8.17,38.1472,46,226,BIRD_LOW,1,1,0
262.625,8.175,32.1254,46,226,BIRD_LOW,1,0,0
213.557,8.18,26.1072,46,226,BIRD_LOW,1,0,0
164.46,8.185,20.0929,46,226,BIRD_LOW,1,0,0
115.332,8.19,14.0821,46,226,BIRD_LOW,1,0,0
90.757,8.193,11.0781,46,226,BIRD_LOW,1,1,1
90.757,8.193,11.0781,46,226,BIRD_LOW,1,1,1
90.757,8.193,11.0781,46,226,BIRD_LOW,1,1,1
82.564,8.193,10.077,46,226,BIRD_LOW,1,1,0
66.175,8.195,8.075,46,226,BIRD_LOW,1,1,0
49.782,8.197,6.0734,46,226,BIRD_LOW,1,1,0
33.387,8.198,4.0724,46,226,BIRD_LOW,1,1,0
16.987,8.2,2.0716,46,226,BIRD_LOW,1,1,0
0.585,8.202,0.0713,46,226,BIRD_LOW,1,1,0
0.0,8.203,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.205,0.0,46,226,BIRD_LOW,1,1,0
297.545,8.207,36.2565,46,158,BIRD_HIGH,3,1,0
281.129,8.208,34.2492,46,158,BIRD_HIGH,3,1,0
264.71,8.21,32.2424,46,158,BIRD_HIGH,3,1,0
248.288,8.212,30.236,46,158,BIRD_HIGH,3,1,0
231.862,8.213,28.23,46,158,BIRD_HIGH,3,1,0
215.433,8.215,26.2243,46,158,BIRD_HIGH,3,1,0
199.0,8.217,24.2191,46,158,BIRD_HIGH,3,1,0
182.564,8.218,22.2142,46,158,BIRD_HIGH,3,1,0
166.125,8.22,20.2099,46,158,BIRD_HIGH,3,1,0
116.788,8.225,14.1991,46,158,BIRD_HIGH,3,0,0
67.42,8.23,8.192,46,158,BIRD_HIGH,3,0,0
18.023,8.235,2.1886,46,158,BIRD_HIGH,3,0,0
1.55,8.237,0.1882,46,158,BIRD_HIGH,3,0,0
0.0,8.238,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.238,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.239,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.24,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.241,0.0,46,158,BIRD_HIGH,3,0,0
362.678,8.245,43.9876,32,210,CACTUS,0,0,0
313.19,8.25,37.9624,32,210,CACTUS,0,0,0
263.673,8.255,31.941,32,210,CACTUS,0,0,0
214.125,8.26,25.9231,32,210,CACTUS,0,0,0
164.548,8.265,19.909,32,210,CACTUS,0,0,0
114.94,8.27,13.8984,32,210,CACTUS,0,0,0
73.578,8.274,8.8925,32,210,CACTUS,0,1,1
73.578,8.274,8.8925,32,210,CACTUS,0,1,1
73.578,8.274,8.8925,32,210,CACTUS,0,1,1
65.303,8.275,7.8916,32,210,CACTUS,0,1,0
48.75,8.277,5.8901,32,210,CACTUS,0,1,0
32.194,8.278,3.8889,32,210,CACTUS,0,1,0
15.635,8.28,1.8883,32,210,CACTUS,0,1,0
0.0,8.282,0.0,32,210,CACTUS,0,1,0
0.0,8.283,0.0,32,210,CACTUS,0,1,0
314.398,8.285,37.9479,32,202,CACTUS,0,1,0
297.825,8.287,35.9403,32,202,CACTUS,0,1,0
281.249,8.288,33.9331,32,202,CACTUS,0,1,0
264.67,8.29,31.9264,32,202,CACTUS,0,1,0
248.087,8.292,29.92,32,202,CACTUS,0,1,0
231.502,8.293,27.9142,32,202,CACTUS,0,1,0
214.912,8.295,25.9086,32,202,CACTUS,0,1,0
198.32,8.297,23.9036,32,202,CACTUS,0,1,0
181.724,8.298,21.8989,32,202,CACTUS,0,1,0
165.125,8.3,19.8946,32,202,CACTUS,0,1,0
148.522,8.302,17.8906,32,202,CACTUS,0,1,0
115.307,8.305,13.884,32,202,CACTUS,0,0,0
90.387,8.307,10.8802,32,202,CACTUS,0,1,1
90.387,8.307,10.8802,32,202,CACTUS,0,1,1
90.387,8.307,10.8802,32,202,CACTUS,0,1,1
82.079,8.308,9.8791,32,202,CACTUS,0,1,0
65.46,8.31,7.8773,32,202,CACTUS,0,1,0
48.837,8.312,5.8757,32,202,CACTUS,0,1,0
32.212,8.313,3.8747,32,202,CACTUS,0,1,0
15.582,8.315,1.874,32,202,CACTUS,0,1,0
0.0,8.317,0.0,32,202,CACTUS,0,1,0
0.0,8.318,0.0,32,202,CACTUS,0,1,0
388.312,8.32,46.6721,32,210,CACTUS,0,1,0
371.67,8.322,44.6629,32,210,CACTUS,0,1,0
355.024,8.323,42.6541,32,210,CACTUS,0,1,0
338.375,8.325,40.6456,32,210,CACTUS,0,1,0
321.723,8.327,38.6377,32,210,CACTUS,0,1,0
305.067,8.328,36.63,32,210,CACTUS,0,1,0
288.408,8.33,34.6228,32,210,CACTUS,0,1,0
271.745,8.332,32.6159,32,210,CACTUS,0,1,0
255.079,8.333,30.6095,32,210,CACTUS,0,1,0
238.41,8.335,28.6035,32,210,CACTUS,0,1,0
188.383,8.34,22.5879,32,210,CACTUS,0,0,0
138.325,8.345,16.5758,32,210,CACTUS,0,0,0
88.238,8.35,10.5674,32,210,CACTUS,0,1,1
88.238,8.35,10.5674,32,210,CACTUS,0,1,1
88.238,8.35,10.5674,32,210,CACTUS,0,1,1
71.535,8.352,8.5654,32,210,CACTUS,0,1,0
54.829,8.353,6.5637,32,210,CACTUS,0,1,0
38.12,8.355,4.5625,32,210,CACTUS,0,1,0
21.408,8.357,2.5618,32,210,CACTUS,0,1,0
4.692,8.358,0.5614,32,210,CACTUS,0,1,0
0.0,8.36,0.0,32,210,CACTUS,0,1,0
0.0,8.362,0.0,32,210,CACTUS,0,1,0
405.462,8.363,48.4809,46,158,BIRD_HIGH,3,1,0
388.733,8.365,46.4714,46,158,BIRD_HIGH,3,1,0
372.0,8.367,44.4622,46,158,BIRD_HIGH,3,1,0
355.264,8.368,42.4534,46,158,BIRD_HIGH,3,1,0
338.525,8.37,40.445,46,158,BIRD_HIGH,3,1,0
321.783,8.372,38.4371,46,158,BIRD_HIGH,3,1,0
305.037,8.373,36.4296,46,158,BIRD_HIGH,3,1,0
288.288,8.375,34.4224,46,158,BIRD_HIGH,3,1,0
271.535,8.377,32.4156,46,158,BIRD_HIGH,3,1,0
238.02,8.38,28.4033,46,158,BIRD_HIGH,3,0,0
187.723,8.385,22.388,46,158,BIRD_HIGH,3,0,0
137.395,8.39,16.376,46,158,BIRD_HIGH,3,0,0
87.038,8.395,10.3678,46,158,BIRD_HIGH,3,0,0
36.65,8.4,4.3631,46,158,BIRD_HIGH,3,0,0
3.042,8.403,0.362,46,158,BIRD_HIGH,3,0,0
0.0,8.404,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.405,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.406,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.407,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.408,0.0,46,158,BIRD_HIGH,3,0,0
354.61,8.41,42.1653,32,202,CACTUS,0,0,0
304.132,8.415,36.1417,32,202,CACTUS,0,0,0
253.625,8.42,30.1217,32,202,CACTUS,0,0,0
203.087,8.425,24.1053,32,202,CACTUS,0,0,0
152.52,8.43,18.0925,32,202,CACTUS,0,0,0
101.922,8.435,12.0832,32,202,CACTUS,0,0,0
93.487,8.436,11.0821,32,202,CACTUS,0,1,1
93.487,8.436,11.0821,32,202,CACTUS,0,1,1
93.487,8.436,11.0821,32,202,CACTUS,0,1,1
85.05,8.437,10.081,32,202,CACTUS,0,1,0
68.174,8.438,8.0791,32,202,CACTUS,0,1,0
51.295,8.44,6.0776,32,202,CACTUS,0,1,0
34.412,8.442,4.0764,32,202,CACTUS,0,1,0
17.527,8.443,2.0758,32,202,CACTUS,0,1,0
0.637,8.445,0.0754,32,202,CACTUS,0,1,0
0.0,8.447,0.0,32,202,CACTUS,0,1,0
510.592,8.448,60.437,42,202,CACTUS,0,1,0
493.693,8.45,58.4252,42,202,CACTUS,0,1,0
476.79,8.452,56.4137,42,202,CACTUS,0,1,0
459.884,8.453,54.4027,42,202,CACTUS,0,1,0
442.975,8.455,52.3921,42,202,CACTUS,0,1,0
426.063,8.457,50.3819,42,202,CACTUS,0,1,0
409.147,8.458,48.3721,42,202,CACTUS,0,1,0
392.228,8.46,46.3626,42,202,CACTUS,0,1,0
375.305,8.462,44.3536,42,202,CACTUS,0,1,0
358.379,8.463,42.3449,42,202,CACTUS,0,1,0
341.45,8.465,40.3367,42,202,CACTUS,0,0,0
290.643,8.47,34.3144,42,202,CACTUS,0,0,0
239.805,8.475,28.2956,42,202,CACTUS,0,0,0
188.938,8.48,22.2804,42,202,CACTUS,0,0,0
138.04,8.485,16.2687,42,202,CACTUS,0,0,0
87.112,8.49,10.2605,42,202,CACTUS,0,0,0
36.155,8.495,4.256,42,202,CACTUS,0,0,0
27.659,8.496,3.2556,42,202,CACTUS,0,1,1
27.659,8.496,3.2556,42,202,CACTUS,0,1,1
27.659,8.496,3.2556,42,202,CACTUS,0,1,1
19.162,8.497,2.2552,42,202,CACTUS,0,1,0
2.167,8.498,0.255,42,202,CACTUS,0,1,0
0.0,8.5,0.0,42,202,CACTUS,0,1,0
0.0,8.502,0.0,42,202,CACTUS,0,1,0
288.93,8.503,33.9784,46,192,BIRD_MID,2,1,0
271.921,8.505,31.9719,46,192,BIRD_MID,2,1,0
254.908,8.507,29.9657,46,192,BIRD_MID,2,1,0
237.892,8.508,27.9599,46,192,BIRD_MID,2,1,0
220.873,8.51,25.9545,46,192,BIRD_MID,2,1,0
203.851,8.512,23.9496,46,192,BIRD_MID,2,1,0
186.825,8.513,21.945,46,192,BIRD_MID,2,1,0
169.796,8.515,19.9408,46,192,BIRD_MID,2,1,0
152.763,8.517,17.9369,46,192,BIRD_MID,2,1,0
135.728,8.518,15.9336,46,192,BIRD_MID,2,1,0
118.688,8.52,13.9305,46,192,BIRD_MID,2,1,0
101.646,8.522,11.9279,46,192,BIRD_MID,2,1,0
84.6,8.523,9.9257,46,192,BIRD_MID,2,1,0
67.551,8.525,7.9239,46,192,BIRD_MID,2,0,0
50.498,8.527,5.9224,46,192,BIRD_MID,2,0,2
50.498,8.527,5.9224,46,192,BIRD_MID,2,0,2
50.498,8.527,5.9224,46,192,BIRD_MID,2,0,2
41.971,8.527,4.9218,46,192,BIRD_MID,2,0,2
41.971,8.527,4.9218,46,192,BIRD_MID,2,0,2
41.971,8.527,4.9218,46,192,BIRD_MID,2,0,2
33.443,8.528,3.9214,46,192,BIRD_MID,2,0,2
33.443,8.528,3.9214,46,192,BIRD_MID,2,0,2
33.443,8.528,3.9214,46,192,BIRD_MID,2,0,2
24.913,8.529,2.9209,46,192,BIRD_MID,2,0,2
24.913,8.529,2.9209,46,192,BIRD_MID,2,0,2
24.913,8.529,2.9209,46,192,BIRD_MID,2,0,2
16.383,8.53,1.9206,46,192,BIRD_MID,2,0,2
16.383,8.53,1.9206,46,192,BIRD_MID,2,0,2
16.383,8.53,1.9206,46,192,BIRD_MID,2,0,2
7.853,8.531,0.9205,46,192,BIRD_MID,2,0,2
7.853,8.531,0.9205,46,192,BIRD_MID,2,0,2
7.853,8.531,0.9205,46,192,BIRD_MID,2,0,2
0.0,8.532,0.0,46,192,BIRD_MID,2,0,2
0.0,8.532,0.0,46,192,BIRD_MID,2,0,2
0.0,8.532,0.0,46,192,BIRD_MID,2,0,2
0.0,8.533,0.0,46,192,BIRD_MID,2,0,2
0.0,8.533,0.0,46,192,BIRD_MID,2,0,2
0.0,8.533,0.0,46,192,BIRD_MID,2,0,2
0.0,8.533,0.0,46,192,BIRD_MID,2,0,2
0.0,8.533,0.0,46,192,BIRD_MID,2,0,2
0.0,8.533,0.0,46,192,BIRD_MID,2,0,2
0.0,8.534,0.0,46,192,BIRD_MID,2,0,2
0.0,8.534,0.0,46,192,BIRD_MID,2,0,2
0.0,8.534,0.0,46,192,BIRD_MID,2,0,2
0.0,8.535,0.0,46,192,BIRD_MID,2,0,2
0.0,8.535,0.0,46,192,BIRD_MID,2,0,2
0.0,8.535,0.0,46,192,BIRD_MID,2,0,2
0.0,8.536,0.0,46,192,BIRD_MID,2,0,2
0.0,8.536,0.0,46,192,BIRD_MID,2,0,2
0.0,8.536,0.0,46,192,BIRD_MID,2,0,2
391.886,8.537,45.9062,24,202,CACTUS,0,0,2
391.886,8.537,45.9062,24,202,CACTUS,0,0,2
391.886,8.537,45.9062,24,202,CACTUS,0,0,2
383.348,8.537,44.9017,24,202,CACTUS,0,0,2
383.348,8.537,44.9017,24,202,CACTUS,0,0,2
383.348,8.537,44.9017,24,202,CACTUS,0,0,2
374.81,8.538,43.8973,24,202,CACTUS,0,0,2
374.81,8.538,43.8973,24,202,CACTUS,0,0,2
374.81,8.538,43.8973,24,202,CACTUS,0,0,2
366.271,8.539,42.8931,24,202,CACTUS,0,0,2
366.271,8.539,42.8931,24,202,CACTUS,0,0,2
366.271,8.539,42.8931,24,202,CACTUS,0,0,2
357.731,8.54,41.8889,24,202,CACTUS,0,0,2
357.731,8.54,41.8889,24,202,CACTUS,0,0,2
357.731,8.54,41.8889,24,202,CACTUS,0,0,2
349.19,8.541,40.8848,24,202,CACTUS,0,0,2
349.19,8.541,40.8848,24,202,CACTUS,0,0,2
349.19,8.541,40.8848,24,202,CACTUS,0,0,2
340.648,8.542,39.8807,24,202,CACTUS,0,0,2
340.648,8.542,39.8807,24,202,CACTUS,0,0,2
340.648,8.542,39.8807,24,202,CACTUS,0,0,2
332.106,8.543,38.8769,24,202,CACTUS,0,0,2
332.106,8.543,38.8769,24,202,CACTUS,0,0,2
332.106,8.543,38.8769,24,202,CACTUS,0,0,2
323.562,8.543,37.873,24,202,CACTUS,0,0,2
323.562,8.543,37.873,24,202,CACTUS,0,0,2
323.562,8.543,37.873,24,202,CACTUS,0,0,2
315.018,8.544,36.8694,24,202,CACTUS,0,0,2
315.018,8.544,36.8694,24,202,CACTUS,0,0,2
